clus_pt,clus_eta,clus_phi,clus_d0,clus_z0
448.07970390661535,-1.7936533778865087,1.77751624584198,0.10698691755533218,-22.498310089111328
503.3559376214002,2.2692416582043795,-1.6110215187072754,-0.33514824509620667,-22.586288452148438
1057.9455649423035,2.2441579974329455,1.0864341259002686,0.13688664138317108,-20.715774536132812
560.6935044817682,2.4543206428649245,0.8571208715438843,0.008907265029847622,-26.10700225830078
734.1117962444802,2.2292143443198844,-1.0337949991226196,-0.030332272872328758,-18.698745727539062
558.7840588309448,-2.3242628426238543,-0.6879539489746094,0.07879159599542618,-30.267192840576172
887.6308940359611,2.3815957493308497,2.6390559673309326,0.24200917780399323,-25.469207763671875
1101.915510877957,-0.7938561468863032,1.002219796180725,0.011507983319461346,-24.6079044342041
713.7457345771794,2.294679853902902,1.2215394973754883,-0.10216658562421799,-20.79915428161621
618.4662474943154,-1.286857218888468,-2.1160812377929688,-0.06202233210206032,-22.872180938720703
412.51254241702065,1.3693283480419638,-0.514360249042511,0.22777369618415833,-22.325284957885742
568.5379344922308,1.6433112206198768,0.39799177646636963,-0.3587426245212555,-22.58023452758789
851.3529711279938,-1.643882563197528,-1.1659263372421265,-0.11851181089878082,-22.059118270874023
3367.0276881567406,0.013315789406634249,1.5313535928726196,-0.01996622607111931,-24.26187515258789
625.0983449005734,1.930066977111236,3.0588884353637695,-0.042111266404390335,-22.200349807739258
2507.593376405552,1.286982231792309,0.46267661452293396,-0.13536763191223145,-24.385866165161133
1078.0700863801196,1.3553601609280226,1.4957977533340454,0.14307115972042084,-24.193174362182617
776.8294927974737,2.428086917473442,0.32433798909187317,-0.11075576394796371,-22.037612915039062
1678.2959051900255,-0.2862669681228561,1.8168120384216309,0.031245650723576546,-24.414905548095703
1131.5463687065594,-0.8350349187940499,1.4185549020767212,0.033058442175388336,-24.418609619140625
693.308440503649,1.8752587221262857,0.5658293962478638,0.031182527542114258,-21.46994400024414
1378.5650611404283,-0.03306554272490829,1.5488078594207764,-0.10403496772050858,-24.54645347595215
724.6393496078254,0.03188406657621349,1.463308572769165,0.41888195276260376,-24.69731903076172
672.5312181531659,-0.7899140459061944,-0.09036343544721603,-0.03720380738377571,-24.54813003540039
630.4433230835707,1.7703517906748603,0.9541205167770386,0.7156753540039062,-22.254798889160156
14700.902835265913,0.5423558471304905,2.4750852584838867,0.006332486867904663,-24.30164909362793
2596.4420685461555,0.5330246178992301,0.6626448035240173,-0.04707895964384079,-24.27210235595703
1657.2941732806848,-0.5015965477438176,-1.8333879709243774,-0.07325846701860428,-24.376163482666016
1801.9648931347092,0.20982014204992863,-0.8000711798667908,-0.06543203443288803,-24.359397888183594
1456.0717341925283,-0.15144600360169655,0.9749941825866699,-0.054201189428567886,-24.370153427124023
745.660982950358,1.3842807277310898,-0.79360032081604,0.07002696394920349,-22.546966552734375
1329.748813995182,0.009915232850376982,1.3425649404525757,-0.017961468547582626,-24.14405632019043
1074.0003342905122,-0.6364913938423604,-2.0210447311401367,0.009812938049435616,-24.434608459472656
1126.3631199496717,1.1337156123551249,-0.02211691252887249,0.08255293220281601,-23.617521286010742
1165.7084634130526,0.7215324769446656,1.506204605102539,-0.058080799877643585,-24.134437561035156
461.16672887829645,0.43352616038906305,-0.9366821646690369,0.02753823809325695,-24.145231246948242
