clus_pt,clus_eta,clus_phi,clus_d0,clus_z0
449.2064613306087,1.6472634085045306,-1.9023207426071167,-0.1719493418931961,-24.71416473388672
501.9920859226409,2.4298028216944436,2.3055155277252197,-0.2808997929096222,-16.974382400512695
1489.2684845140693,1.130789183011617,-0.9984030723571777,-0.06796222925186157,-24.41968536376953
496.72544766414734,1.0880084672059471,1.5052218437194824,-0.040740858763456345,-24.285411834716797
5861.045933378708,-0.9584926397167917,1.4117515087127686,-0.06605543941259384,-24.595130920410156
1650.180845130087,0.3964562772573704,-2.335763454437256,0.07809111475944519,-24.56229019165039
987.0083664466367,2.151055607857124,0.0719781443476677,-0.011550882831215858,-26.366235733032227
5387.245572307115,-0.7602867156735861,1.2873615026474,0.014295660890638828,-24.726503372192383
768.3247180648456,1.6433457284184854,-1.4979339838027954,0.0512654110789299,-25.328462600708008
539.2090923207603,-2.262858704243208,1.546840786933899,1.1885721683502197,-19.01704978942871
2196.9215716404483,-0.7089779517329579,1.765101432800293,0.009725304320454597,-24.597965240478516
890.6284675526258,-0.1496606979620419,3.074402332305908,0.07578638195991516,-24.85271453857422
542.2480562984734,-1.718794943895914,-0.4371587038040161,0.2551588714122772,-23.57325553894043
667.7557221894162,-0.621274920179068,0.36140480637550354,0.026471545919775963,-24.865514755249023
628.9298739211752,-1.4715463271450275,0.09188123047351837,0.22566644847393036,-26.693099975585938
725.9155649361027,1.303240454809202,-0.4467831552028656,0.04163556918501854,-24.650915145874023
591.8282502929488,2.176507927161595,2.9816184043884277,-0.06647420674562454,-25.537975311279297
1161.4851435142843,-1.1853659496220006,3.030587911605835,0.08960435539484024,-24.507272720336914
998.2638464063227,0.727045518115842,-1.8527125120162964,-0.04090522602200508,-24.749536514282227
637.4513405799776,-2.471003522789875,-3.138632297515869,-0.09338850528001785,-26.020986557006836
502.27975150883486,-1.736738835106804,-2.649446487426758,0.1295415312051773,-28.470563888549805
843.3091678001591,-1.2857064283936104,0.2327612191438675,-0.012089338153600693,-25.1727237701416
421.45929785856583,1.1302644770148353,1.1044903993606567,0.04027066007256508,-22.535078048706055
674.0992571113671,-1.2154537042923559,-1.0549368858337402,-0.002330845920369029,-24.709270477294922
580.6346475120502,0.6358385190489446,-2.404217004776001,0.4952637851238251,-24.84952735900879
452.39061781686104,-1.1220885689013202,0.7924076318740845,0.08909672498703003,-23.66799545288086
1009.0335622636243,-0.18561214827240347,1.3209291696548462,0.09567441791296005,-24.73537826538086
660.7782257051517,-0.8190469991867844,-2.664658308029175,0.010913458652794361,-24.5411319732666
1249.3099219706398,-1.53015313314185,-1.8492043018341064,-0.10912325978279114,-24.352895736694336
1028.6646306719035,-0.6954991476110798,0.9158320426940918,0.07815640419721603,-24.82362937927246
466.85808744371946,-2.4950061778250117,-3.110679864883423,-0.19647930562496185,-12.345209121704102
454.7333343077399,0.5210524057960348,-0.27585652470588684,0.14228977262973785,-24.363061904907227
535.1625441143084,1.6071383585386996,2.418931007385254,0.062449824064970016,-22.389245986938477
2040.605022462337,-1.1224680191384455,1.1081888675689697,-0.031938862055540085,-24.68985939025879
657.5073383432729,-1.308887015821746,2.3512351512908936,-0.051808930933475494,-25.435049057006836
452.39121169773085,2.130554823343221,-3.043879508972168,-0.2904944121837616,-24.93750762939453
446.1177697101851,-0.48208115476059205,-2.2234604358673096,-0.21020416915416718,-24.615497589111328
495.7938190507021,-1.4095894060760745,-0.5251896381378174,0.13395445048809052,-22.35203742980957
